"","NETWORTH","YEAR","name","gender","source_id","sector_id","age","WGT","avg_cpi","adj_value","base_year","pct_increase","CPI","NETWORTH_2019"
"2935",1300000000,2004," Alec Gores",NA,"leveraged buyouts","Finance: Private equity/LBO",51,1,188.9083,0.74,"2019",-26.1074,1.351351,1756756757
"2936",1200000000,2005," Alec Gores",NA,"Leveraged buyouts","Finance: Private equity/LBO",52,1,195.2667,0.76,"2019",-23.6203,1.315789,1578947368
"2937",1200000000,2006," Alec Gores",NA,"leveraged buyouts","Finance: Private equity/LBO",53,1,201.5583,0.79,"2019",-21.15928,1.265823,1518987342
"2938",1500000000,2007," Alec Gores",NA,"Leveraged buyouts","Finance: Private equity/LBO",54,1,207.3442,0.81,"2019",-18.89612,1.234568,1851851852
"2939",1800000000,2008," Alec Gores",NA,"leveraged buyouts","Finance: Private equity/LBO",55,1,215.2543,0.84,"2019",-15.80204,1.190476,2142857143
"2940",1600000000,2009," Alec Gores",NA,"leveraged buyouts","Finance: Private equity/LBO",56,1,214.5647,0.84,"2019",-16.07178,1.190476,1904761905
"2941",1700000000,2010," Alec Gores",NA,"private equity","Finance: Private equity/LBO",57,1,218.0762,0.85,"2019",-14.69823,1.176471,2000000000
"2942",1900000000,2011," Alec Gores",NA,"Private Equity","Finance: Private equity/LBO",58,1,224.923,0.88,"2019",-12.02006,1.136364,2159090909
"2943",1900000000,2012," Alec Gores",NA,"Private Equity","Finance: Private equity/LBO",59,1,229.5861,0.9,"2019",-10.19606,1.111111,2111111111
"2944",2000000000,2013," Alec Gores",NA,"Private Equity","Finance: Private equity/LBO",60,1,232.9518,0.91,"2019",-8.879563,1.098901,2197802198
"2945",175000000,1983," Alex Mannoogian",NA,"Masco Corp.","Industrial: Diversified/other",82,1,99.58333,0.39,"2019",-61.0474,2.564103,448717949
"2946",160000000,1984," Alex Mannoogian",NA,"Masco Corp.","Industrial: Diversified/other",83,1,103.9333,0.41,"2019",-59.34587,2.439024,390243902
"2947",250000000,1987," Alex Mannoogian",NA,"Masco Corp.","Industrial: Diversified/other",86,1,113.6167,0.44,"2019",-55.55818,2.272727,568181818
"2948",260000000,1988," Alex Mannoogian",NA,"Masco Corp.","Industrial: Diversified/other",87,1,118.275,0.46,"2019",-53.73604,2.173913,565217391
"2949",1500000000,2008," Alexander Knaster",NA,"Investments","Finance: Money management",49,1,215.2543,0.84,"2019",-15.80204,1.190476,1785714286
"2950",1150000000,2010," Alexander Knaster",NA,"oil, telecom, banking","Finance: Money management",51,1,218.0762,0.85,"2019",-14.69823,1.176471,1352941176
"2951",1100000000,2011," Alexander Knaster",NA,"Oil, Telecom, Banking","Finance: Money management",52,1,224.923,0.88,"2019",-12.02006,1.136364,1250000000
"2952",1400000000,2012," Alexander Knaster",NA,"Oil, Telecom, Banking","Finance: Money management",53,1,229.5861,0.9,"2019",-10.19606,1.111111,1555555556
"2953",1800000000,2013," Alexander Knaster",NA,"Oil, Telecom, Banking","Finance: Money management",54,1,232.9518,0.91,"2019",-8.879563,1.098901,1978021978
"2954",1600000000,2008," Alexander Rovt",NA,"fertilizer","Industrial: Diversified/other",56,1,215.2543,0.84,"2019",-15.80204,1.190476,1904761905
"2955",1200000000,2009," Alexander Rovt",NA,"fertilizer","Industrial: Diversified/other",57,1,214.5647,0.84,"2019",-16.07178,1.190476,1428571429
"2956",1700000000,2010," Alexander Rovt",NA,"fertilizer","Industrial: Diversified/other",58,1,218.0762,0.85,"2019",-14.69823,1.176471,2000000000
"2957",1150000000,2011," Alexander Rovt",NA,"Fertilizer, Rel Estate","Industrial: Diversified/other",59,1,224.923,0.88,"2019",-12.02006,1.136364,1306818182
"2958",1150000000,2012," Alexander Rovt",NA,"Fertilizer, Rel Estate","Industrial: Diversified/other",60,1,229.5861,0.9,"2019",-10.19606,1.111111,1277777778
"2959",175000000,1983," Alexander Spanos",NA,"Real estate","Real Estate",59,1,99.58333,0.39,"2019",-61.0474,2.564103,448717949
"2960",150000000,1984," Alexander Spanos",NA,"Real estate","Real Estate",61,1,103.9333,0.41,"2019",-59.34587,2.439024,365853659
"2961",200000000,1985," Alexander Spanos",NA,"Real estate","Real Estate",62,1,107.6,0.42,"2019",-57.91163,2.380952,476190476
"2962",220000000,1986," Alexander Spanos",NA,"Real estate","Real Estate",63,1,109.6917,0.43,"2019",-57.09346,2.325581,511627907
"2963",500000000,1987," Alexander Spanos",NA,"Real estate","Real Estate",64,1,113.6167,0.44,"2019",-55.55818,2.272727,1136363636
"2964",550000000,1988," Alexander Spanos",NA,"Real estate","Real Estate",65,1,118.275,0.46,"2019",-53.73604,2.173913,1195652174
"2965",600000000,1989," Alexander Spanos",NA,"Real estate","Real Estate",66,1,123.9417,0.48,"2019",-51.51949,2.083333,1250000000
"2966",600000000,1990," Alexander Spanos",NA,"Real estate","Real Estate",67,1,130.6583,0.51,"2019",-48.89223,1.960784,1176470588
"2967",480000000,1991," Alexander Spanos",NA,"Real estate","Real Estate",68,1,136.1667,0.53,"2019",-46.73761,1.886792,905660377
"2968",400000000,1992," Alexander Spanos",NA,"Real estate","Real Estate",69,1,140.3083,0.55,"2019",-45.11758,1.818182,727272727
"2969",325000000,1994," Alexander Spanos",NA,"Real estate","Real Estate",72,1,148.225,0.58,"2019",-42.02093,1.724138,560344828
"2970",385000000,1995," Alexander Spanos",NA,"Real estate","Real Estate",73,1,152.3833,0.6,"2019",-40.39437,1.666667,641666667
"2971",600000000,1997," Alexander Spanos",NA,"Real estate","Real Estate",75,1,160.525,0.63,"2019",-37.20971,1.587302,952380952
"2972",600000000,1998," Alexander Spanos",NA,"Real estate","Real Estate",76,1,163.0083,0.64,"2019",-36.23834,1.5625,937500000
"2973",800000000,1999," Alexander Spanos",NA,"Real estate","Real Estate",77,1,166.5833,0.65,"2019",-34.83996,1.538462,1230769231
"2974",850000000,2000," Alexander Spanos",NA,"Real estate","Real Estate",77,1,172.1917,0.67,"2019",-32.64622,1.492537,1268656716
"2975",870000000,2001," Alexander Spanos",NA,"real estate","Real Estate",78,1,177.0417,0.69,"2019",-30.74912,1.449275,1260869565
"2976",850000000,2002," Alexander Spanos",NA,"construction","Real Estate",79,1,179.8667,0.7,"2019",-29.6441,1.428571,1214285714
"2977",860000000,2003," Alexander Spanos",NA,"real estate","Real Estate",79,1,184,0.72,"2019",-28.02733,1.388889,1194444444
"2978",1100000000,2004," Alexander Spanos",NA,"real estate","Real Estate",81,1,188.9083,0.74,"2019",-26.1074,1.351351,1486486486
"2979",1100000000,2005," Alexander Spanos",NA,"Real estate","Real Estate",82,1,195.2667,0.76,"2019",-23.6203,1.315789,1447368421
"2980",1100000000,2006," Alexander Spanos",NA,"real estate","Real Estate",83,1,201.5583,0.79,"2019",-21.15928,1.265823,1392405063
"2981",1100000000,2009," Alexander Spanos",NA,"real estate","Real Estate",86,1,214.5647,0.84,"2019",-16.07178,1.190476,1309523810
"2982",1100000000,2010," Alexander Spanos",NA,"real estate","Real Estate",87,1,218.0762,0.85,"2019",-14.69823,1.176471,1294117647
"2983",1100000000,2011," Alexander Spanos",NA,"Real Estate","Real Estate",87,1,224.923,0.88,"2019",-12.02006,1.136364,1250000000
"2984",200000000,1982," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",76,1,96.53333,0.38,"2019",-62.24042,2.631579,526315789
"2985",275000000,1983," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",77,1,99.58333,0.39,"2019",-61.0474,2.564103,705128205
"2986",275000000,1984," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",78,1,103.9333,0.41,"2019",-59.34587,2.439024,670731707
"2987",275000000,1985," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",79,1,107.6,0.42,"2019",-57.91163,2.380952,654761905
"2988",260000000,1986," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",80,1,109.6917,0.43,"2019",-57.09346,2.325581,604651163
"2989",300000000,1987," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",81,1,113.6167,0.44,"2019",-55.55818,2.272727,681818182
"2990",260000000,1988," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",82,1,118.275,0.46,"2019",-53.73604,2.173913,565217391
"2991",350000000,1989," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",83,1,123.9417,0.48,"2019",-51.51949,2.083333,729166667
"2992",350000000,1990," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",84,1,130.6583,0.51,"2019",-48.89223,1.960784,686274510
"2993",350000000,1991," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",85,1,136.1667,0.53,"2019",-46.73761,1.886792,660377358
"2994",350000000,1992," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",86,1,140.3083,0.55,"2019",-45.11758,1.818182,636363636
"2995",415000000,1993," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",87,1,144.475,0.57,"2019",-43.48776,1.754386,728070175
"2996",440000000,1994," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",88,1,148.225,0.58,"2019",-42.02093,1.724138,758620690
"2997",470000000,1995," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",89,1,152.3833,0.6,"2019",-40.39437,1.666667,783333333
"2998",490000000,1996," Alexis Felix Jr. du Pont",NA,"Du Pont Co","Industrial: Diversified/other",90,1,156.8583,0.61,"2019",-38.64395,1.639344,803278689
"2999",425000000,1995," Alfred A. Checchi",NA,"Leveraged buyouts","Finance: Private equity/LBO",47,1,152.3833,0.6,"2019",-40.39437,1.666667,708333333
"3000",550000000,1996," Alfred A. Checchi",NA,"Leveraged buyouts","Finance: Private equity/LBO",48,1,156.8583,0.61,"2019",-38.64395,1.639344,901639344
"3001",600000000,1997," Alfred A. Checchi",NA,"Leveraged buyouts","Finance: Private equity/LBO",49,1,160.525,0.63,"2019",-37.20971,1.587302,952380952
"3002",200000000,1984," Alfred Dreyfus Goldman",NA,"Real estate","Real Estate",46,1,103.9333,0.41,"2019",-59.34587,2.439024,487804878
"3003",200000000,1985," Alfred Dreyfus Goldman",NA,"Real estate","Real Estate",47,1,107.6,0.42,"2019",-57.91163,2.380952,476190476
"3004",200000000,1986," Alfred Dreyfus Goldman",NA,"Real estate","Real Estate",48,1,109.6917,0.43,"2019",-57.09346,2.325581,465116279
"3005",400000000,1989," Alfred Dreyfus Goldman",NA,"Real estate","Real Estate",51,1,123.9417,0.48,"2019",-51.51949,2.083333,833333333
"3006",1500000000,2008," Alfred James Clark",NA,"Construction","Industrial: Diversified/other",80,1,215.2543,0.84,"2019",-15.80204,1.190476,1785714286
"3007",1200000000,2010," Alfred James Clark",NA,"construction","Industrial: Diversified/other",82,1,218.0762,0.85,"2019",-14.69823,1.176471,1411764706
"3008",1800000000,2011," Alfred James Clark",NA,"Construction","Industrial: Diversified/other",83,1,224.923,0.88,"2019",-12.02006,1.136364,2045454545
"3009",1500000000,2012," Alfred James Clark",NA,"Construction","Industrial: Diversified/other",84,1,229.5861,0.9,"2019",-10.19606,1.111111,1666666667
"3010",1500000000,2013," Alfred James Clark",NA,"Construction","Industrial: Diversified/other",85,1,232.9518,0.91,"2019",-8.879563,1.098901,1648351648
"3011",230000000,1988," Alfred Lerner",NA,"Banking","Finance: Money management",55,1,118.275,0.46,"2019",-53.73604,2.173913,500000000
"3012",370000000,1989," Alfred Lerner",NA,"Banking","Finance: Money management",56,1,123.9417,0.48,"2019",-51.51949,2.083333,770833333
"3013",290000000,1991," Alfred Lerner",NA,"Banking","Finance: Money management",58,1,136.1667,0.53,"2019",-46.73761,1.886792,547169811
"3014",465000000,1992," Alfred Lerner",NA,"Banking","Finance: Money management",59,1,140.3083,0.55,"2019",-45.11758,1.818182,845454545
"3015",770000000,1993," Alfred Lerner",NA,"Banking","Finance: Money management",60,1,144.475,0.57,"2019",-43.48776,1.754386,1350877193
"3016",850000000,1994," Alfred Lerner",NA,"Banking","Finance: Money management",61,1,148.225,0.58,"2019",-42.02093,1.724138,1465517241
"3017",1000000000,1995," Alfred Lerner",NA,"Banking","Finance: Money management",62,1,152.3833,0.6,"2019",-40.39437,1.666667,1666666667
"3018",1400000000,1996," Alfred Lerner",NA,"Banking","Finance: Money management",63,1,156.8583,0.61,"2019",-38.64395,1.639344,2295081967
"3019",2500000000,1997," Alfred Lerner",NA,"Banking","Finance: Money management",64,1,160.525,0.63,"2019",-37.20971,1.587302,3968253968
"3020",2800000000,1998," Alfred Lerner",NA,"Banking","Finance: Money management",65,1,163.0083,0.64,"2019",-36.23834,1.5625,4375000000
"3021",4100000000,1999," Alfred Lerner",NA,"Banking","Finance: Money management",66,1,166.5833,0.65,"2019",-34.83996,1.538462,6307692308
"3022",4600000000,2000," Alfred Lerner",NA,"Banking","Finance: Money management",67,1,172.1917,0.67,"2019",-32.64622,1.492537,6865671642
"3023",4900000000,2001," Alfred Lerner",NA,"banking","Finance: Money management",68,1,177.0417,0.69,"2019",-30.74912,1.449275,7101449275
"3024",4300000000,2002," Alfred Lerner",NA,"banking","Finance: Money management",69,1,179.8667,0.7,"2019",-29.6441,1.428571,6142857143
"3025",300000000,1986," Alfred Mack Pogue",NA,"Real estate","Real Estate",52,1,109.6917,0.43,"2019",-57.09346,2.325581,697674419
"3026",300000000,1987," Alfred Mack Pogue",NA,"Real estate","Real Estate",53,1,113.6167,0.44,"2019",-55.55818,2.272727,681818182
"3027",350000000,1988," Alfred Mack Pogue",NA,"Real estate","Real Estate",54,1,118.275,0.46,"2019",-53.73604,2.173913,760869565
"3028",875000000,1999," Alfred Mann",NA,"Investments","Industrial: Diversified/other",73,1,166.5833,0.65,"2019",-34.83996,1.538462,1346153846
"3029",1600000000,2000," Alfred Mann",NA,"Investments","Industrial: Diversified/other",74,1,172.1917,0.67,"2019",-32.64622,1.492537,2388059701
"3030",1000000000,2001," Alfred Mann",NA,"Investments","Industrial: Diversified/other",75,1,177.0417,0.69,"2019",-30.74912,1.449275,1449275362
"3031",950000000,2002," Alfred Mann",NA,"investments","Industrial: Diversified/other",76,1,179.8667,0.7,"2019",-29.6441,1.428571,1357142857
"3032",1000000000,2003," Alfred Mann",NA,"inventor, investments","Industrial: Diversified/other",77,1,184,0.72,"2019",-28.02733,1.388889,1388888889
"3033",1400000000,2004," Alfred Mann",NA,"inventor, entrepreneur","Industrial: Diversified/other",78,1,188.9083,0.74,"2019",-26.1074,1.351351,1891891892
"3034",2100000000,2005," Alfred Mann",NA,"Inventor, entrepreneur","Industrial: Diversified/other",79,1,195.2667,0.76,"2019",-23.6203,1.315789,2763157895
"3035",2200000000,2006," Alfred Mann",NA,"inventor, entrepreneur","Industrial: Diversified/other",80,1,201.5583,0.79,"2019",-21.15928,1.265823,2784810127
"3036",2200000000,2007," Alfred Mann",NA,"Inventor, entrepreneur","Industrial: Diversified/other",81,1,207.3442,0.81,"2019",-18.89612,1.234568,2716049383
"3037",1800000000,2008," Alfred Mann",NA,"medical devices","Industrial: Diversified/other",82,1,215.2543,0.84,"2019",-15.80204,1.190476,2142857143
"3038",1400000000,2009," Alfred Mann",NA,"medical devices","Industrial: Diversified/other",83,1,214.5647,0.84,"2019",-16.07178,1.190476,1666666667
"3039",1200000000,2010," Alfred Mann",NA,"medical devices","Industrial: Diversified/other",84,1,218.0762,0.85,"2019",-14.69823,1.176471,1411764706
"3040",525000000,1982," Alfred Taubman",NA,"Shopping centers","Real Estate",57,1,96.53333,0.38,"2019",-62.24042,2.631579,1381578947
"3041",500000000,1983," Alfred Taubman",NA,"Real estate","Real Estate",58,1,99.58333,0.39,"2019",-61.0474,2.564103,1282051282
"3042",500000000,1984," Alfred Taubman",NA,"Real estate, art","Real Estate",59,1,103.9333,0.41,"2019",-59.34587,2.439024,1219512195
"3043",600000000,1985," Alfred Taubman",NA,"Real estate, art","Real Estate",60,1,107.6,0.42,"2019",-57.91163,2.380952,1428571429
"3044",800000000,1986," Alfred Taubman",NA,"Real estate, art","Real Estate",61,1,109.6917,0.43,"2019",-57.09346,2.325581,1860465116
"3045",1500000000,1987," Alfred Taubman",NA,"Real estate, art","Real Estate",62,1,113.6167,0.44,"2019",-55.55818,2.272727,3409090909
"3046",1850000000,1988," Alfred Taubman",NA,"Real estate, art","Real Estate",64,1,118.275,0.46,"2019",-53.73604,2.173913,4021739130
"3047",2150000000,1989," Alfred Taubman",NA,"Real estate, art","Real Estate",65,1,123.9417,0.48,"2019",-51.51949,2.083333,4479166667
"3048",2100000000,1990," Alfred Taubman",NA,"Real estate, art","Real Estate",65,1,130.6583,0.51,"2019",-48.89223,1.960784,4117647059
"3049",600000000,1991," Alfred Taubman",NA,"Real estate, art","Real Estate",66,1,136.1667,0.53,"2019",-46.73761,1.886792,1132075472
"3050",400000000,1992," Alfred Taubman",NA,"Real estate, art","Real Estate",67,1,140.3083,0.55,"2019",-45.11758,1.818182,727272727
"3051",525000000,1993," Alfred Taubman",NA,"Real estate, art","Real Estate",68,1,144.475,0.57,"2019",-43.48776,1.754386,921052632
"3052",405000000,1994," Alfred Taubman",NA,"Real estate, art","Real Estate",69,1,148.225,0.58,"2019",-42.02093,1.724138,698275862
"3053",430000000,1995," Alfred Taubman",NA,"Real estate, art","Real Estate",70,1,152.3833,0.6,"2019",-40.39437,1.666667,716666667
"3054",500000000,1996," Alfred Taubman",NA,"Real estate, art","Real Estate",71,1,156.8583,0.61,"2019",-38.64395,1.639344,819672131
"3055",680000000,1997," Alfred Taubman",NA,"Real estate, art","Real Estate",72,1,160.525,0.63,"2019",-37.20971,1.587302,1079365079
"3056",840000000,1998," Alfred Taubman",NA,"Real estate, art","Real Estate",73,1,163.0083,0.64,"2019",-36.23834,1.5625,1312500000
"3057",860000000,1999," Alfred Taubman",NA,"Real estate, art","Real Estate",74,1,166.5833,0.65,"2019",-34.83996,1.538462,1323076923
"3058",770000000,2001," Alfred Taubman",NA,"real estate","Real Estate",76,1,177.0417,0.69,"2019",-30.74912,1.449275,1115942029
"3059",700000000,2002," Alfred Taubman",NA,"real estate","Real Estate",78,1,179.8667,0.7,"2019",-29.6441,1.428571,1000000000
"3060",810000000,2003," Alfred Taubman",NA,"real estate","Real Estate",79,1,184,0.72,"2019",-28.02733,1.388889,1125000000
"3061",900000000,2004," Alfred Taubman",NA,"real estate","Real Estate",80,1,188.9083,0.74,"2019",-26.1074,1.351351,1216216216
"3062",1100000000,2005," Alfred Taubman",NA,"Real estate","Real Estate",81,1,195.2667,0.76,"2019",-23.6203,1.315789,1447368421
"3063",1400000000,2006," Alfred Taubman",NA,"real estate","Real Estate",82,1,201.5583,0.79,"2019",-21.15928,1.265823,1772151899
"3064",1800000000,2007," Alfred Taubman",NA,"Real Estate","Real Estate",83,1,207.3442,0.81,"2019",-18.89612,1.234568,2222222222
